menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags
,Menu,,,,Appetizers - Non-Vegetarian,,,,Chicken Pakora,14.00,standard,"Chicken battered with chickpeas & deep fried, served with mint sauce.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Garden Special Platter,31.10,standard,"Includes chicken tikka, fish tikka, seekh kebab, and chicken malai tikka, served with mint sauce.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Mix Platter for 2,25.50,standard,"Includes onion bhaji, samosa, seekh kebab, chicken tikka, and chicken malai tikka.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Lamb Kathi aRoll,16.50,standard,Lamb roasted kebab wrapped in a paratha bread.,,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Fish Pakora,15.00,standard,"Seven pieces. Fish battered with chickpeas & deep fried, served with mint sauce.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Garden Special Tikka,26.00,standard,"Garden special is a herbaceous green masala chicken prepared with fresh herbs like coriander, and mint, yogurt, cashews, and spices. Served with mint sauce.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Chicken Malai Tikka,25.00,standard,"Gluten-free. Chicken pieces marinated in yogurt, cream with cashew nut, and white pepper, then skewered, and roasted in tandoor. Served with mint chutney.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Chicken Tikka,14.50,standard,"Half comes with four pieces and full comes with seven pieces. Boneless chicken pieces marinated in yogurt and then roasted in tandoor, served with mint sauce.",,,
,Menu,,,,Appetizers - Non-Vegetarian,,,,Tandoori Prawn,23.50,standard,"Prawn marinated overnight in yogurt & spiced then roasted in a tandoor oven, served with mint sauce.",,,
,Menu,,,,Mains - Chicken Dishes,,,,Butter Chicken,22.50,standard,Boneless tandoori chicken pieces simmered in rich tomato and creamy sauce.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Pasanda,22.50,standard,"Boneless chicken pieces cooked with aromatic herbs, and spices in almond and tomato gravy.",,,
,Menu,,,,Mains - Chicken Dishes,,,,Mango Chicken,22.50,standard,Boneless chicken cooked in mango-flavoured cream and is a sweet curry.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Korma,22.50,standard,Chicken simmered in rich cashew nut creamy sauce.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Tikka Masala,22.50,standard,"Boneless tandoori chicken cooked in onion, capsicum and tomato sauce with herbs and spices.",,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Vindaloo,22.50,standard,"Chicken cooked with potato, ginger, and spices in onion tomato sauce with a hint of lemon.",,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Saag,22.50,standard,"Chicken cooked with spinach, ginger and garlic in onion tomato gravy.",,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Garden,22.50,standard,Boneless chicken cooked in chef's delicious special gravy.(secret recipe),,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Salan,23.50,standard,Boneless chicken cooked in whole spices sabut garam masala onion tomato and finished with coriander leaves.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Lemon Honey chicken,22.50,standard,Boneless tandoori breast chicken pieces simmered in rich tomato and creamy sauce finished with lemon and honey.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Madras,22.50,standard,Chicken cooked in south Indian style with coconut cream.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Garden Spl. Chicken,23.50,standard,Chicken cooked in chef's delicious spl. gravy.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Jalfrezi,22.50,standard,Roasted chicken cooked with thick gravy and fresh vegetables.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Balti,22.50,standard,"Pieces of roasted chicken cooked with coriander seeds, ginger and garlic with a hint of lemon juice",,,
,Menu,,,,Mains - Chicken Dishes,,,,Bhuna Chicken,23.50,standard,"Chicken pieces cooked in chopped onion, and tomato masala gravy.",,,
,Menu,,,,Mains - Chicken Dishes,,,,Kadai Chicken,22.50,standard,Boneless chicken cooked in onion gravy with capsicum and ginger garlic.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Rogan Josh,22.50,standard,Chicken cooked in traditional Kashmiri style.,,,
,Menu,,,,Mains - Chicken Dishes,,,,Chicken Malaysian Curry,22.50,standard,Tender chicken/spices and coconut milk in rich and spices and curry sauce.,,,
,Menu,,,,Mains - Sea Food Delights,,,,Fish Garden Special,24.50,standard,Fish cooked in chef's delicious special gravy.,,,
,Menu,,,,Mains - Sea Food Delights,,,,Butter Prawn,24.00,standard,Prawns cooked in rich creamy tomato gravy.,,,
,Menu,,,,Mains - Sea Food Delights,,,,Prawn Balti,24.00,standard,"Prawns cooked in onion sauce with pounded coriander, ginger, garlic and a hint of lemon.",,,
,Menu,,,,Mains - Sea Food Delights,,,,Malabari Fish Curry,24.00,standard,Fish and potato cooked in coconut cream and onion tomato gravy.,,,
,Menu,,,,Mains - Sea Food Delights,,,,Fish Tikka Masala,24.00,standard,"Tandoori fish cooked in onion, garlic, ginger, and other spices with diced onion, tomato, and capsicum.",,,
,Menu,,,,Mains - Sea Food Delights,,,,Fish Balti,24.00,standard,"Fish cooked in onion sauce with pounded coriander, ginger, garlic and lemon juices.",,,
,Menu,,,,Mains - Sea Food Delights,,,,Prawn Garden Special,24.50,standard,Prawns cooked in chefs delicious special gravy.,,,
,Menu,,,,Mains - Sea Food Delights,,,,Malaysian Fish Curry,24.00,standard,Blender to grind or make a spices paste with fish with okra and egg plant.,,,
,Menu,,,,Mains - Sea Food Delights,,,,Malaysian Prawn Curry,24.00,standard,Blender to grind or make a spices paste with fish with okra and egg plant.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Madras,23.50,standard,Lamb cooked in south Indian style with coconut cream.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Vindaloo,23.50,standard,"Lamb cooked with potato, ginger, spices in onion tomato sauce with a hint of lemon.",,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Sang,23.50,standard,"Lamb cooked with spinach, ginger, and garlic in onion tomato gravy.",,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Garden Special Lamb,23.50,standard,Lamb cooked in chefs delicious special gravy.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Tikka Masala,23.50,standard,"This delightful dish combines tender pieces of marinated lamb with a rich and creamy tomato, onion based sauce.",,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Butter Lamb,23.50,standard,"An Elegant dish of tender Lamb simmered with tomatoes, cream, butter, cashew and spices.",,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Kadai Lamb,23.50,standard,"Lamb cooked in onion gravy with capsicum, and ginger garlic.",,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Handi,23.50,standard,A kashmiri delight of lamb cooked in green bean and cardamom avoured curry.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Goat Raara,24.00,standard,Goat meat with bones cooked in the traditional Indian style with tomato and onion gravy.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Goat Saag,24.00,standard,Goat meat cooked in rich onion and spinach gravy.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Goat Handi,24.00,standard,A Kashmiri delight of goat cooked in green bean and cardamom avoured curry.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Dalcha,23.50,standard,"Lamb simmered in black lentils, ginger, garlic and other spices.",,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Balti,23.50,standard,Lamb cooked with coriander seeds.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Do Pyaaza,23.50,standard,Lamb cooked with onion and diced tomato,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Rogan Josh,23.50,standard,Lamb Cooked in traditional Kashmiri style.,,,
,Menu,,,,Mains - Lamb/goat Delights,,,,Lamb Korma,23.50,standard,"Lamb pieces cooked in onion, tomato and cashew nut gravy",,,
,Menu,,,,Mains - Indo Chinese,,,,Chilli Chicken,19.00,standard,"Boneless chicken pieces sauteed with onion, capsicum, garlic, soysauce and vinegar.",,,
,Menu,,,,Mains - Indo Chinese,,,,Paneer Chilli,18.00,standard,"Paneer mixed with corn flour and deep fried, sauteed with ginger, garlic, onion, soy sauce, and vinegar.",,,
,Menu,,,,Mains - Indo Chinese,,,,Chicken Fried Rice,18.00,standard,"Rice cooked and been stir fried in wok or a frying pan with boneless chicken and mixed with vegetables,",,,
,Menu,,,,Mains - Indo Chinese,,,,Chicken Manchurian,19.50,standard,"Chicken pieces sauteed with garlic, onion, ginger, soy sauce and finished with spring onions.",,,
,Menu,,,,Mains - Indo Chinese,,,,Vegetarian Fried Rice,17.00,standard,Rice cooked and beans stir-fried in a wok or a frying pan and mixed with vegetables.,,,
,Menu,,,,Mains - Indo Chinese,,,,Mushroom Chilli,18.00,standard,"Mushroom mixed with corn flour and deep fried, sauteed with ginger, garlic, onion, soy sauce, and vinegar.",,,
,Menu,,,,Mains - Indo Chinese,,,,Vegetable Hakka Noodles,17.00,standard,"Vegetables sauteed with noodles, garlic, ginger, soy sauce, and vinegar.",,,
,Menu,,,,Mains - Indo Chinese,,,,Chicken Hakka Noodles,18.00,standard,"Chicken sauteed with noodles, garlic, ginger, soy sauce, and vinegar.",,,
,Menu,,,,Biryani,,,,Lamb Biryani,22.00,standard,Lamb cooked with rice and on a slow fire and served with raita.,,,
,Menu,,,,Biryani,,,,Prawn Biryani,21.50,standard,Prawn cooked with rice and aromatic spices on a slow fire and served with raita.,,,
,Menu,,,,Biryani,,,,Fish Biryani,21.50,standard,Fish cooked with rice and aromatic spices on a slow fire and served with raita.,,,
,Menu,,,,Biryani,,,,Chicken Biryani,20.00,standard,Chicken cooked with rice and on a slow fire and served with raita.,,,
,Menu,,,,Biryani,,,,Vegetable Biryani,19.00,standard,Vegetable cooked with rice and on a slow fire and served with raita.,,,
,Menu,,,,Tandoori Naan Bread,,,,Garlic Naan,6.00,standard,"Bread made of refined flour sprinkled with crushed garlic, and baked in tandoor.",,,
,Menu,,,,Tandoori Naan Bread,,,,Cheese Naan,7.00,standard,Bread stuffed with cheese. Baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Cheese Chilli Naan,7.50,standard,Bread made of refined flour sprinkled with cheese and sprinkled with chopped chillies on top baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Paneer Kulcha,7.50,standard,Naan with a stuffing of grated paneer with spices. Baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Onion Kulcha,6.50,standard,"Naan with a stuffing of chopped onions, and spices. Baked in tandoor.",,,
,Menu,,,,Tandoori Naan Bread,,,,Aloo Paratha,6.50,standard,"Wholemeal flour bread stuffed with mashed potatoes, and spices. Baked in tandoor",,,
,Menu,,,,Tandoori Naan Bread,,,,Garlic Roti,6.00,standard,"Whole meal flour bread sprinkled with crushed garlic, and baked in tandoor.",,,
,Menu,,,,Tandoori Naan Bread,,,,Kashmiri Naan,6.50,standard,"Naan stuffed with crushed nuts, coconut and sultanas. Baked in tandoor.",,,
,Menu,,,,Tandoori Naan Bread,,,,Chicken and Cheese Naan,7.50,standard,Leavened bread stuffed with cheese and chicken baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Lachha Paratha,6.50,standard,Wholemeal flour bread layered with lashings of butter baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Methi Paratha,6.50,standard,Bread made of wholemeal flour and fenugreek leaves. Baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Keema Naan,7.00,standard,Naan with a stuffing of mince lamb and spices. Baked in tandoor.,,,
,Menu,,,,Tandoori Naan Bread,,,,Plain Naan,5.00,standard,"Soft, warm, and fluffy traditional Indian flatbread. Perfect for pairing with any dish.",,,
,Menu,,,,Tandoori Naan Bread,,,,Tandoori Roti,5.00,standard,Whole flour bread baked in tandoor.,,,
,Menu,,,,Salads/ Accompaniments,,,,Mango Chutney,4.50,standard,"Sweet and tangy mango pieces typically prepared with sugar, vinegar, and mild spices.",,,
,Menu,,,,Salads/ Accompaniments,,,,Mixed Pickle,4.50,standard,"A tangy and spicy blend of mango, lime, green chilies, carrots, and ginger, typically marinated in Indian spices.",,,
,Menu,,,,Salads/ Accompaniments,,,,Raita,6.00,standard,"Crisp, cool yogurt dip flavored with cucumber and fresh herbs.",,,
,Menu,,,,Salads/ Accompaniments,,,,Green Salad,7.00,standard,Fresh mixed greens with seasonal vegetables,,,
,Menu,,,,Dessert,,,,Ice Cream,6.00,standard,"Rich, creamy frozen delight available in various flavors to tantalize your taste buds.",,,
,Menu,,,,Dessert,,,,Gulab Jamun with Ice Cream,11.50,standard,With ice-cream (2 pieces of gulab jamun with 1 scoop of ice cream.),,,
,Menu,,,,Dessert,,,,Mango Kulfi,6.00,standard,Traditional Indian Frozen Dessert with Rich Mango Flavor,,,
,Menu,,,,Dessert,,,,Carrot Halwa,7.00,standard,"Grated carrots slow-cooked in milk and sugar, typically garnished with nuts and a hint of cardamom.",,,
,Menu,,,,Dessert,,,,Gulab Jamun,6.00,standard,"Traditional Indian sweet, milky dough fried and immersed in fragrant syrup.",,,
,Menu,,,,Rice,,,,Lemon Rice,6.00,standard,"South Indian-style lemon rice has fragrant basmati rice infused with fresh lemon juice, mustard seeds, and warm spices.",,,
,Menu,,,,Rice,,,,Green Peas Pulao,6.00,standard,"Peas pulao is a delicious rice pilaf made with green peas, spices, herbs & basmati rice.",,,
,Menu,,,,Rice,,,,Coconut Rice,5.50,standard,"Asian rice dish made with fresh grated coconut, mustard tempering spices,and rice",,,
,Menu,,,,Rice,,,,Plane Rice,5.00,standard,Basmati Rice plain steamed basmati rice.,,,
,Menu,,,,Rice,,,,Jeera Rice,5.00,standard,Basmati rice cooked with cumin seeds,,,
